student_id,age,gender,primary_platform,daily_social_media_hours,screen_time_before_sleep_min,sleep_hours,physical_activity_hrs_week,social_interaction_level,stress_level,academic_performance,gender_code,primary_platform_code,daily_social_media_hours_z,sleep_hours_z,screen_time_before_sleep_min_z,physical_activity_hrs_week_z,social_interaction_level_z,stress_level_z,academic_performance_z,usage_group,high_low_usage,deri_z,deri_score,deri_quartile,deri_pca
S1645,14,Female,Instagram,4.06,63.0,7.9,4.0,5.6,4.75,3.56,0,0,0.4319543489781254,0.2953353161816798,-0.2335534088781057,-0.1332922348055782,-0.1157960885773313,-0.102902099771075,0.4561191889658279,Medium,High,-0.03231145869388669,46.561335396539995,Q2,-0.056373385489028746
S1646,15,Male,TikTok,1.89,11.0,8.7,4.7,9.3,4.45,3.63,1,3,-1.1229809889342286,1.2322880707567403,-1.902556239156827,0.157753975843461,2.1938833062265792,-0.2882649014602772,0.5886385991523575,Low,Low,-1.419275099615932,19.82976355588263,Q1,-2.4525284988082148
S1647,16,Female,Instagram,4.34,62.0,7.3,3.3,2.4,5.13,2.77,0,0,0.6325911667732681,-0.407379249749617,-0.2656496171526966,-0.4243384454546176,-2.113356646245577,0.1318907823685811,-1.039457011710724,High,High,0.25810693312339617,52.158699217520095,Q3,0.452625279694913
S1648,18,Male,Snapchat,6.38,147.0,6.4,6.8,4.7,5.7,3.16,1,2,2.094373696423592,-1.4614510986465608,2.4625280861875205,1.030892607790579,-0.6776099954215253,0.4840801055780657,-0.3011345835286285,High,High,2.006117627085891,85.84889272023649,Q4,3.4662644324096235
S1649,18,Male,Snapchat,3.61,65.0,7.3,2.2,8.0,5.89,3.55,1,2,0.1095023203787894,-0.407379249749617,-0.1693609923289242,-0.8816967764745363,1.3823743296738538,0.6014765466478935,0.437187844653466,Medium,High,0.1158401925998274,49.41672856837336,Q3,0.20536032851146058
S1650,15,Female,Snapchat,3.17,82.0,7.8,5.1,4.6,3.22,3.17,0,2,-0.2057841075850058,0.1782162218597965,0.3762745483391192,0.3240660962143404,-0.7400337628486583,-1.0482523883860069,-0.2822032392162675,Medium,Low,-0.00257526036856102,47.13445447360033,Q3,-0.009053205143492355
S1651,16,Female,Snapchat,3.77,11.0,8.3,4.4,5.3,5.46,3.71,0,2,0.2241519305474424,0.7638116934692111,-1.902556239156827,0.0330198855653014,-0.3030673908587293,0.3357898642267037,0.740089353651249,Medium,High,-0.8140720006928652,31.49411411253844,Q1,-1.400359334058839
S1652,14,Female,Snapchat,6.03,119.0,6.7,0.0,5.5,7.33,1.59,0,2,1.843577674179664,-1.1100938156809128,1.5638342544989785,-1.796413438514374,-0.1782198560044637,1.4912179947560649,-3.273355640569371,High,High,1.5058352481198518,76.20672622115282,Q4,2.604352105211072
S1653,17,Male,YouTube,1.89,42.0,7.9,1.3,6.5,5.52,3.11,1,4,-1.1229809889342286,0.2953353161816798,-0.9075737826445124,-1.2558990473090157,0.4460178182668632,0.372862424564544,-0.3957913050904361,Low,Low,-0.7752966959201402,32.24144793917459,Q1,-1.337808527706399
S1654,16,Female,Snapchat,3.62,59.0,8.2,4.3,8.2,4.27,4.0,0,2,0.1166679210143304,0.6466925991473267,-0.3619382419764689,-0.0085581445274186,1.5072218645281188,-0.399482582473799,1.28909833870973,Medium,High,-0.2973209733698217,41.45368825208564,Q2,-0.517192911044782
S1655,16,Male,Instagram,2.32,57.0,7.7,9.5,6.8,3.67,3.75,1,0,-0.8148601616059741,0.0610971275379142,-0.4261306585256505,2.153499420294016,0.6332891205482613,-0.7702081858522034,0.8158147309006947,Low,Low,-0.4340293158898463,38.81884709874309,Q2,-0.7487918367469358
S1656,17,Male,Snapchat,2.65,45.0,7.8,5.9,8.1,4.45,3.61,1,2,-0.5783953406331276,0.1782162218597965,-0.81128515782074,0.6566903369560998,1.4447980971009862,-0.2882649014602772,0.5507759105276346,Low,Low,-0.5226322401045547,37.111163231584726,Q2,-0.8999795947750934
S1657,16,Male,TikTok,3.77,20.0,7.6,0.0,5.1,5.03,3.42,1,3,0.2241519305474424,-0.0560219667839691,-1.6136903646855096,-1.796413438514374,-0.4279149257129948,0.0701031818055139,0.1910803685927678,Medium,High,-0.44450548911803267,38.616935117057494,Q2,-0.7560118279449964
S1658,13,Male,TikTok,5.49,120.0,5.8,0.0,4.0,6.96,1.85,1,3,1.4566352398604607,-2.1641656645778578,1.595930462773569,-1.796413438514374,-1.1145763674114544,1.2626038726727151,-2.781140688447974,High,High,1.7389104557372956,80.6988891538162,Q4,3.0162847251908325
S1659,14,Non-binary,Instagram,5.8,107.0,7.3,5.7,4.7,6.78,2.93,2,0,1.6787688595622252,-0.407379249749617,1.178679755203889,0.5735342767706599,-0.6776099954215253,1.151386191659194,-0.7365555027129411,High,High,1.0882759548385772,68.15891882609951,Q4,1.8786120592266533
S1660,14,Female,YouTube,3.71,64.0,7.1,4.0,3.8,5.76,3.12,0,4,0.1811583267341975,-0.6416174383933826,-0.201457200603515,-0.1332922348055782,-1.23942390226572,0.5211526659159059,-0.3768599607780742,Medium,High,0.20710618817468837,51.175739003352476,Q3,0.365609150491714
S1661,17,Female,Snapchat,2.89,36.0,7.8,7.3,6.7,3.65,4.0,0,2,-0.4064209253801481,0.1782162218597965,-1.1001510322920571,1.2387827582541782,0.5708653531211287,-0.7825657059648169,1.28909833870973,Medium,Low,-0.5615960598440005,36.36019607150907,Q1,-0.9650480806447905
S1662,13,Female,TikTok,7.09,83.0,7.2,1.4,4.1,7.43,2.11,0,3,2.6031313415469888,-0.5244983440714993,0.40837075661371,-1.2143210172162957,-1.0521525999843218,1.5530055953191322,-2.288925736326578,High,High,1.1786668140773993,69.9010623662683,Q4,2.042618080964348
S1663,14,Male,Snapchat,2.58,62.0,7.7,5.4,5.0,6.34,3.06,1,2,-0.6285545450819131,0.0610971275379142,-0.2656496171526966,0.4488001864925003,-0.4903386931401273,0.8795207491816971,-0.4904480266522428,Low,Low,-0.318433763257508,41.046771990557545,Q2,-0.5498907564747681
S1664,16,Male,TikTok,3.04,103.0,7.4,6.5,6.7,4.01,3.27,1,3,-0.2989369158470362,-0.2902601554277337,1.0502949221055258,0.906158517512419,0.5708653531211287,-0.5601303439377742,-0.0928897960926532,Medium,Low,0.34720605389540776,53.8759465033055,Q3,0.594967122963855
S1665,17,Male,Snapchat,0.94,38.0,8.1,3.7,4.7,3.36,3.44,1,2,-1.8037130493106048,0.5295735048254444,-1.0359586157428755,-0.2580263250837378,-0.6776099954215253,-0.9617497475977124,0.2289430572174907,Low,Low,-1.1230817232929748,25.538431241389038,Q1,-1.9410863121423227
S1666,16,Female,YouTube,5.19,58.0,7.8,2.9,6.5,3.86,3.82,0,4,1.2416672207942367,0.1782162218597965,-0.3940344502510597,-0.5906505658254971,0.4460178182668632,-0.6528117447823754,0.9483341410872244,High,High,0.22313884956112684,51.484743671538006,Q3,0.3884418112038152
S1667,18,Male,Snapchat,4.86,94.0,7.7,4.1,4.6,5.86,3.11,1,2,1.00520239982139,0.0610971275379142,0.7614290476342087,-0.0917142047128585,-0.7400337628486583,0.5829402664789737,-0.3957913050904361,High,High,0.5685114399725615,58.14126439059563,Q4,0.9779622173095422
S1668,18,Male,Snapchat,6.88,115.0,7.7,5.0,6.6,7.52,2.41,1,2,2.452653728200632,0.0610971275379142,1.4354494214006153,0.2824880661216206,0.5084415856939958,1.6086144358258927,-1.7209854069557349,High,High,1.275668674021111,71.77062268584444,Q4,2.1973309488022927
S1669,13,Male,Instagram,1.25,59.0,8.7,4.7,5.8,4.26,3.59,1,0,-1.58157942960884,1.2322880707567403,-0.3619382419764689,0.157753975843461,0.0090514462769342,-0.4056613425301056,0.5129132219029118,Low,Low,-1.0586019141140164,26.781179501316988,Q1,-1.8406798884114524
S1670,18,Male,Instagram,5.64,114.0,6.7,6.3,6.1,6.29,2.75,1,0,1.5641192493935725,-1.1100938156809128,1.4033532131260245,0.8230024573269792,0.1963227485583322,0.8486269489001635,-1.0773197003354469,High,High,1.35918875940017,73.38034272217064,Q4,2.3516601356442335
S1671,16,Female,YouTube,3.34,0.0,8.0,3.2,6.1,5.83,3.05,0,4,-0.0839688967808122,0.4124544105035621,-2.2556145301773256,-0.4659164755473373,0.1963227485583322,0.5644039863100533,-0.5093793709646047,Medium,Low,-0.9173459458205667,29.503669084279455,Q1,-1.5734828957543587
S1672,16,Female,Snapchat,4.47,96.0,6.5,0.8,6.6,7.12,2.16,0,2,0.7257439750352984,-1.3443320043246785,0.8256214641833902,-1.463789197772615,0.5084415856939958,1.3614640335736232,-2.19426901476477,High,High,0.9652324811811224,65.78744681446719,Q4,1.675927721101096
S1673,13,Male,Instagram,0.89,7.0,9.9,9.8,5.8,2.96,4.0,1,0,-1.839541052488309,2.637717202619334,-2.03094107225519,2.278233510572176,0.0090514462769342,-1.2089001498499825,1.28909833870973,Low,Low,-2.169399775787611,5.3722744920722585,Q1,-3.7621704626543746
S1674,16,Female,Instagram,5.5,61.0,7.6,2.4,2.5,7.83,2.52,0,0,1.4638008404960012,-0.0560219667839691,-0.2977458254272873,-0.7985407162890966,-2.0509328788184447,1.800155997571402,-1.5127406195197597,High,High,0.40735899395089437,55.035301075463586,Q3,0.7086390495447975
S1675,17,Female,TikTok,5.02,86.0,6.6,2.6,6.9,7.98,2.24,0,3,1.1198520099900424,-1.2272129100027962,0.5046593814374823,-0.7153846561036568,0.6957128879753943,1.8928373984160036,-2.042818260265878,High,High,0.9505747671434402,65.50494212273811,Q4,1.6522984194755113
S1676,16,Female,TikTok,3.79,83.0,7.5,4.1,5.5,5.11,3.33,0,3,0.238483131818524,-0.1731410611058514,0.40837075661371,-0.0917142047128585,-0.1782198560044637,0.1195332622559679,0.0206982697815153,Medium,High,0.2733316498460285,52.452132006107206,Q3,0.4714544322721089
S1677,13,Female,TikTok,4.5,42.0,7.5,4.3,6.7,3.92,3.54,0,3,0.747240776941921,-0.1731410611058514,-0.9075737826445124,-0.0085581445274186,0.5708653531211287,-0.6157391844445348,0.418256500341105,High,High,0.004269351801086683,47.26637375146456,Q3,0.01641716923612686
S1678,16,Male,Instagram,2.37,71.0,7.3,3.6,7.2,5.26,3.07,1,0,-0.7790321584282699,-0.407379249749617,0.0232162573186205,-0.2996043551764578,0.8829841902567923,0.2122146631005687,-0.4715166823398818,Low,Low,-0.11614555045334413,44.945563374517576,Q2,-0.1981388381260021
S1679,18,Male,Other,2.39,73.0,8.0,4.5,4.8,5.28,3.37,1,1,-0.7647009571571883,0.4124544105035621,0.0874086738678021,0.0745979156580212,-0.6151862279943928,0.2245721832131825,0.0964236470309611,Low,Low,-0.36324889793098275,40.183029815401234,Q2,-0.6333083591076751
S1680,17,Female,Instagram,2.87,61.0,7.7,4.3,4.5,6.66,3.84,0,0,-0.4207521266512297,0.0610971275379142,-0.2977458254272873,-0.0085581445274186,-0.8024575302757908,1.0772410709835132,0.9861968297119472,Medium,Low,-0.2598650265388104,42.17559350182052,Q2,-0.4481595560770689
S1681,13,Female,TikTok,1.01,12.0,8.4,5.2,7.5,4.45,4.0,0,3,-1.7535538448618193,0.8809307877910934,-1.870460030882236,0.3656441263070605,1.0702554925381902,-0.2882649014602772,1.28909833870973,Low,Low,-1.5016482211783828,18.24214946722346,Q1,-2.59268496863881
S1682,18,Female,TikTok,5.21,68.0,7.7,0.0,4.8,9.41,1.7,0,3,1.255998422065318,0.0610971275379142,-0.0730723675051518,-1.796413438514374,-0.6151862279943928,2.776400086467868,-3.065110853133396,High,High,0.37394297567408397,54.39125917931017,Q3,0.6479234735829542
S1683,18,Male,Instagram,5.27,119.0,7.7,8.6,6.7,6.77,2.52,1,0,1.2989920258785626,0.0610971275379142,1.5638342544989785,1.7792971494595369,0.5708653531211287,1.1452074316028868,-1.5127406195197597,High,High,0.9339097176132088,65.18374915444275,Q4,1.6042069150376375
S1684,14,Male,YouTube,2.1,12.0,8.4,4.2,5.9,4.19,3.3,1,4,-0.9725033755878716,0.8809307877910934,-1.870460030882236,-0.0501361746201384,0.0714752137040672,-0.4489126629242524,-0.0360957631555693,Low,Low,-1.2412980647537337,23.259994711937452,Q1,-2.141669050706574
S1685,17,Male,Instagram,4.01,103.0,7.2,5.7,7.2,3.54,3.93,1,0,0.3961263458004215,-0.5244983440714993,1.0502949221055258,0.5735342767706599,0.8829841902567923,-0.850532066584191,1.1565789285232004,Medium,High,0.6569732039924822,59.84622761405674,Q4,1.1334649874834672
S1686,15,Female,YouTube,2.79,55.0,7.4,1.0,6.6,5.4,2.99,0,4,-0.4780769317355562,-0.2902601554277337,-0.4903230750748321,-1.380633137587175,0.5084415856939958,0.2987173038888635,-0.6229674368387724,Low,Low,-0.22604661712755156,42.827390862645956,Q2,-0.38514219106565023
S1687,16,Female,YouTube,3.7,69.0,8.0,3.1,6.2,4.39,3.53,0,4,0.1739927260986569,0.4124544105035621,-0.040976159230561,-0.5074945056400573,0.2587465159854653,-0.325337461798118,0.3993251560287432,Medium,High,-0.09314594787848873,45.388845022569704,Q2,-0.16431714679225903
S1688,15,Female,TikTok,2.88,18.0,8.3,2.7,5.3,4.88,4.0,0,3,-0.4135865260156891,0.7638116934692111,-1.6778827812346913,-0.6738066260109368,-0.3030673908587293,-0.0225782190390874,1.28909833870973,Medium,Low,-0.9517603335731971,28.840385165783868,Q1,-1.6407730153356241
S1689,17,Male,Snapchat,2.18,47.0,7.7,8.2,6.5,3.27,4.0,1,2,-0.9151785705035452,0.0610971275379142,-0.7470927412715584,1.612985029088657,0.4460178182668632,-1.017358588104473,1.28909833870973,Low,Low,-0.5744561464376726,36.1123378591429,Q1,-0.9893590901222348
S1690,18,Female,Other,4.67,101.0,6.9,2.6,7.3,6.41,3.09,0,1,0.8690559877461146,-0.8758556270371473,0.9861025055563444,-0.7153846561036568,0.9454079576839248,0.9227720695758446,-0.433653993715159,High,High,0.9103380401132021,64.72944164997396,Q4,1.5757320867492712
S1691,17,Male,Instagram,3.43,35.0,7.6,6.2,5.7,4.66,3.66,1,0,-0.0194784910609447,-0.0560219667839691,-1.132247240566648,0.7814244272342594,-0.0533723211501982,-0.1585109402778356,0.6454326320894422,Medium,Low,-0.3652345882812078,40.144758715363565,Q2,-0.6227377872056531
S1692,18,Male,TikTok,6.83,128.0,6.1,2.0,5.6,8.66,1.99,1,3,2.416825725022928,-1.8128083816122096,1.852700128970296,-0.964852836659976,-0.1157960885773313,2.3129930822448617,-2.5161018680749145,High,High,2.0274447452018114,86.25993982576186,Q4,3.5111529309393488
S1693,18,Female,Other,3.26,68.0,6.9,3.2,5.8,2.39,4.0,0,1,-0.1412937018651386,-0.8758556270371473,-0.0730723675051518,-0.4659164755473373,0.0090514462769342,-1.5610894730594664,1.28909833870973,Medium,Low,0.22049651922228564,51.4338168547164,Q3,0.3896004348311888
S1694,13,Female,YouTube,1.7,28.0,8.9,4.0,6.5,3.61,3.56,0,4,-1.2591274010095037,1.4665262594005068,-1.3569206984887834,-0.1332922348055782,0.4460178182668632,-0.8072807461900439,0.4561191889658279,Low,Low,-1.3608581196329315,20.955660191566384,Q1,-2.3577954018381937
S1695,14,Female,Instagram,5.0,111.0,6.3,7.2,8.1,6.95,3.31,0,0,1.1055208087189612,-1.578570192968444,1.307064588302252,1.1972047281614584,1.4447980971009862,1.2564251126164088,-0.0171644188432074,High,High,1.330385196663219,72.8251987487801,Q4,2.306322019210305
S1696,17,Female,Instagram,4.4,27.0,8.3,0.0,7.4,7.35,2.59,0,0,0.6755847705865132,0.7638116934692111,-1.3890169067633742,-1.796413438514374,1.0078317251110578,1.503575514868678,-1.3802212093332298,High,High,-0.49241460988202396,37.69356116136103,Q2,-0.84745864363039
S1697,16,Female,TikTok,4.86,97.0,6.7,0.7,5.5,7.42,2.39,0,3,1.00520239982139,-1.1100938156809128,0.857717672457981,-1.5053672278653347,-0.1782198560044637,1.5468268352628256,-1.7588480955804575,High,High,0.9910046293200946,66.28416497573565,Q4,1.7184291741546
S1698,13,Male,YouTube,4.67,126.0,7.3,0.0,5.7,8.1,2.12,1,4,0.8690559877461146,-0.407379249749617,1.788507712421114,-1.796413438514374,-0.0533723211501982,1.966982519091684,-2.269994392014216,High,High,1.021647649972282,66.87476164590801,Q4,1.7580584448292618
S1699,13,Female,Instagram,2.29,88.0,7.1,4.3,5.0,5.39,2.82,0,0,-0.8363569635125964,-0.6416174383933826,0.568851797986664,-0.0085581445274186,-0.4903386931401273,0.2925385438325563,-0.9448002901489172,Low,Low,0.12470409095581673,49.587566453881216,Q3,0.21637977704288505
S1700,16,Female,TikTok,3.66,81.0,7.0,2.2,5.4,5.72,2.88,0,3,0.1453303235564937,-0.758736532715265,0.3441783400645284,-0.8816967764745363,-0.2406436234315962,0.4964376256906789,-0.8312122242747486,Medium,High,0.4160817321120957,55.203418317274185,Q3,0.7239735102219887
S1701,16,Male,Snapchat,3.1,56.0,8.0,0.3,6.4,5.56,2.31,1,2,-0.2559433120337913,0.4124544105035621,-0.4582268668002413,-1.6716793482362144,0.3835940508397307,0.3975774647897709,-1.910298850079349,Medium,Low,-0.3755415297791982,39.94610841265786,Q2,-0.6500129740660876
S1702,14,Male,Other,1.07,19.0,9.5,3.0,7.8,2.67,4.0,1,1,-1.710560241048574,2.1692408253318027,-1.6457865729601004,-0.5490725357327771,1.2575267948195883,-1.388084191482878,1.28909833870973,Low,Low,-1.8418625464468257,11.685046304022865,Q1,-3.194254295411901
S1703,14,Female,YouTube,2.71,50.0,8.9,0.0,7.2,3.33,3.53,0,4,-0.5354017368198827,1.4665262594005068,-0.650804116447786,-1.796413438514374,0.8829841902567923,-0.9802860277666328,0.3993251560287432,Low,Low,-0.8842440375560585,30.141656997392523,Q1,-1.5380766422213166
S1704,13,Male,TikTok,5.47,110.0,6.6,1.4,3.4,6.66,2.95,1,3,1.4423040385893786,-1.2272129100027962,1.2749683800276612,-1.2143210172162957,-1.4891189719742506,1.0772410709835132,-0.6986928140882182,High,High,1.3148284428732788,72.52536646098721,Q4,2.2768302997269396
S1705,16,Male,TikTok,4.17,58.0,8.8,7.2,7.1,2.87,4.0,1,3,0.5107759559690744,1.3494071650786246,-0.3940344502510597,1.1972047281614584,0.8205604228296592,-1.2645089903567428,1.28909833870973,High,High,-0.4108885531202033,39.264849390492486,Q2,-0.7192851575589603
S1706,13,Male,Other,0.92,52.0,8.4,5.8,6.4,3.69,3.64,1,1,-1.8180442505816865,0.8809307877910934,-0.5866116998986045,0.6151123068633797,0.3835940508397307,-0.7578506657395899,0.6075699434647194,Low,Low,-1.0951955794237949,26.075893389785605,Q1,-1.8993704016109654
S1707,16,Male,Other,0.86,85.0,8.9,5.3,5.0,3.14,3.88,1,1,-1.8610378543949315,1.4665262594005068,0.4725631731628916,0.4072221563997802,-0.4903386931401273,-1.0976824688364608,1.061922206961393,Low,Low,-0.9516669802108488,28.84218440697416,Q1,-1.664327262711836
S1708,15,Female,Instagram,5.69,98.0,6.1,1.4,7.2,6.52,2.53,0,0,1.5999472525712768,-1.8128083816122096,0.8898138807325718,-1.2143210172162957,0.8829841902567923,0.9907384301952183,-1.4938092752073984,High,High,1.4341898383053528,74.82587212880156,Q4,2.491532399335278
S1709,15,Male,Snapchat,3.13,30.0,8.3,0.5,8.2,3.87,4.0,1,2,-0.234446510127169,0.7638116934692111,-1.2927282819396018,-1.5885232880507745,1.5072218645281188,-0.6466329847260684,1.28909833870973,Medium,Low,-0.7636621618453273,32.46568552859451,Q1,-1.3181626734224732
S1710,17,Female,Instagram,2.61,23.0,7.7,1.6,6.4,5.77,2.74,0,0,-0.6070577431752908,0.0610971275379142,-1.5174017398617374,-1.1311649570308555,0.3835940508397307,0.5273314259722126,-1.0962510446478078,Low,Low,-0.7285188701916474,33.14301793864456,Q1,-1.2497680274558949
S1711,16,Male,Instagram,3.06,82.0,7.0,4.3,7.0,5.8,2.87,1,0,-0.2846057145759545,-0.758736532715265,0.3762745483391192,-0.0085581445274186,0.7581366554025267,0.5458677061411329,-0.8501435685871097,Medium,Low,0.2834684554928099,52.64750320430357,Q3,0.4939717276600758
S1712,17,Male,TikTok,1.85,44.0,8.7,6.8,7.5,1.81,3.87,1,3,-1.1516433914763915,1.2322880707567403,-0.8433813660953308,1.030892607790579,1.0702554925381902,-1.9194575563252576,1.0429908626490318,Low,Low,-1.0757709427761541,26.450273117346363,Q1,-1.8663721505614548
S1713,17,Female,TikTok,5.91,125.0,7.7,6.1,7.3,5.26,2.44,0,3,1.7575904665531743,0.0610971275379142,1.7564115041465231,0.7398463971415393,0.9454079576839248,0.2122146631005687,-1.664191374018651,High,High,1.1509682810539277,69.36721612578177,Q4,1.978606762815407
S1714,18,Female,TikTok,3.45,55.0,8.1,5.9,6.9,5.36,3.52,0,3,-0.0051472897898631,0.5295735048254444,-0.4903230750748321,0.6566903369560998,0.6957128879753943,0.2740022636636365,0.3803938117163822,Medium,High,-0.3416812898967132,40.59871199090221,Q2,-0.5920227469620765
S1715,17,Male,YouTube,5.23,114.0,7.2,2.1,3.1,5.25,3.13,1,4,1.2703296233364,-0.5244983440714993,1.4033532131260245,-0.923274806567256,-1.676390274255649,0.2060359030442621,-0.3579286164657133,High,High,1.066060393511308,67.73074835639228,Q4,1.839174258412593
S1716,16,Male,TikTok,3.91,71.0,7.2,4.3,8.8,5.46,3.62,1,3,0.3244703394450137,-0.5244983440714993,0.0232162573186205,-0.0085581445274186,1.881764469090916,0.3357898642267037,0.5697072548399965,Medium,High,0.29072831361171114,52.78742570344663,Q3,0.5076438495636282
S1717,15,Female,TikTok,5.76,82.0,6.3,3.0,6.8,8.52,2.71,0,3,1.650106457020062,-1.578570192968444,0.3762745483391192,-0.5490725357327771,0.6332891205482613,2.226490441456567,-1.1530450775848926,High,High,1.2016503994425418,70.34403530745928,Q4,2.0911398837879815
S1718,14,Male,Instagram,3.64,61.0,7.4,3.8,4.9,7.2,3.72,1,0,0.130999122285412,-0.2902601554277337,-0.2977458254272873,-0.2164482949910181,-0.5527624605672598,1.4108941140240774,0.7590206979636108,Medium,High,0.0411711507619528,47.9775986609482,Q3,0.07615063172658657
S1719,16,Male,TikTok,5.03,61.0,6.9,9.1,3.6,6.73,3.01,1,3,1.1270176106255838,-0.8758556270371473,-0.2977458254272873,1.987187299923136,-1.364271437119985,1.1204923913776603,-0.5851047482140505,High,High,0.5683758040784812,58.1386502192217,Q4,0.9941370590257423
S1720,13,Male,TikTok,4.61,134.0,6.5,0.0,6.2,7.33,2.43,1,3,0.8260623839328701,-1.3443320043246785,2.04527737861784,-1.796413438514374,0.2587465159854653,1.4912179947560649,-1.6831227183310118,High,High,1.4052239222917962,74.26759904794986,Q4,2.4278830639002265
S1721,18,Female,Instagram,4.47,80.0,7.3,3.5,5.0,8.32,2.16,0,0,0.7257439750352984,-0.407379249749617,0.3120821317899376,-0.3411823852691777,-0.4903386931401273,2.1029152403304328,-2.19426901476477,High,High,0.48173511885828435,56.46878546361226,Q3,0.8351656550477604
S1722,18,Female,Instagram,4.09,93.0,7.2,7.2,6.1,2.55,4.0,0,0,0.453451150884748,-0.5244983440714993,0.7293328393596179,1.1972047281614584,0.1963227485583322,-1.4622293121585588,1.28909833870973,High,High,0.5690941114386218,58.15249447889423,Q4,0.9839284698376105
S1723,13,Male,Snapchat,2.77,45.0,9.0,0.8,7.2,3.59,3.74,1,2,-0.4924081330066378,1.5836453537223891,-0.81128515782074,-1.463789197772615,0.8829841902567923,-0.8196382663026575,0.7968833865883337,Low,Low,-0.9624462148499223,28.634431386894892,Q1,-1.6731369171978316
S1724,17,Female,YouTube,6.0,78.0,6.4,2.2,4.1,8.31,2.58,0,4,1.8220808722730413,-1.4614510986465608,0.247889715240756,-0.8816967764745363,-1.0521525999843218,2.096736480274126,-1.3991525536455909,High,High,1.1771405620534525,69.87164622699737,Q4,2.0488231620175745
S1725,13,Male,TikTok,2.33,47.0,9.0,3.2,4.3,3.74,3.39,1,3,-0.8076945609704331,1.5836453537223891,-0.7470927412715584,-0.4659164755473373,-0.9273050651300564,-0.726956865458056,0.1342863356556839,Low,Low,-1.0461442186547936,27.021282249011122,Q1,-1.818670667983585
S1726,17,Female,YouTube,3.33,94.0,6.8,3.8,6.4,6.68,3.03,0,4,-0.0911344974163528,-0.9929747213590304,0.7614290476342087,-0.2164482949910181,0.3835940508397307,1.0895985910961263,-0.5472420595893276,Medium,Low,0.5544230905256288,57.86973331779361,Q3,0.9619926661702483
S1727,13,Male,YouTube,3.02,49.0,7.9,0.4,5.0,5.19,3.29,1,4,-0.3132681171181178,0.2953353161816798,-0.6829003247223768,-1.6301013181434945,-0.4903386931401273,0.1689633427064219,-0.0550271074679303,Medium,Low,-0.43050125267405814,38.886845042256965,Q2,-0.7423945445583067
S1728,15,Female,YouTube,3.72,50.0,8.5,5.7,5.9,4.55,3.65,0,4,0.1883239273697385,0.9980498821129756,-0.650804116447786,0.5735342767706599,0.0714752137040672,-0.22647730089721,0.6265012877770804,Medium,High,-0.4868433570636744,37.80093841377204,Q2,-0.8458926596747331
S1729,16,Female,Snapchat,2.74,62.0,8.7,6.1,3.8,3.92,3.56,0,2,-0.5139049349132602,1.2322880707567403,-0.2656496171526966,0.7398463971415393,-1.23942390226572,-0.6157391844445348,0.4561191889658279,Low,Low,-0.6706142076075657,34.259040451496,Q1,-1.1693619608705348
S1730,17,Male,Snapchat,3.86,87.0,7.2,5.5,5.2,4.8,3.75,1,2,0.2886423362673095,-0.5244983440714993,0.5367555897120732,0.4903782165852201,-0.3654911582858617,-0.0720082994895414,0.8158147309006947,Medium,High,0.44996542335029394,55.85647388400729,Q3,0.7791768113738013
S1731,15,Male,Snapchat,3.02,103.0,7.7,2.2,7.0,4.16,4.0,1,2,-0.3132681171181178,0.0610971275379142,1.0502949221055258,-0.8816967764745363,0.7581366554025267,-0.4674489430931728,1.28909833870973,Medium,Low,0.2253098924831646,51.52658715476084,Q3,0.38098898878329734
S1732,18,Male,Snapchat,1.29,47.0,8.8,5.0,7.4,3.31,3.57,1,2,-1.5529170270666766,1.3494071650786246,-0.7470927412715584,0.2824880661216206,1.0078317251110578,-0.992643547879246,0.4750505332781889,Low,Low,-1.2164723111389533,23.738472587399844,Q1,-2.1118627071738754
S1733,17,Male,TikTok,3.93,91.0,6.9,2.0,4.4,5.27,3.32,1,3,0.3388015407160953,-0.8758556270371473,0.6651404228104363,-0.964852836659976,-0.8648812977029233,0.2183934231568753,0.0017669254691535,Medium,High,0.6265991968545596,59.26081576190736,Q4,1.0868991904754939
S1734,14,Male,Other,1.34,57.0,8.7,3.9,4.5,4.74,2.64,1,1,-1.5170890238889727,1.2322880707567403,-0.4261306585256505,-0.1748702648982981,-0.8024575302757908,-0.1090808598273816,-1.2855644877714223,Low,Low,-1.0585025843904545,26.783093927595342,Q1,-1.8399677626498114
S1735,17,Male,Snapchat,0.99,5.0,10.0,10.2,6.5,2.45,4.0,1,2,-1.7678850461329003,2.754836296941216,-2.095133488804372,2.444545630943055,0.4460178182668632,-1.524016912721626,1.28909833870973,Low,Low,-2.2059516106261627,4.6677945979598015,Q1,-3.8258881137612946
S1736,17,Female,YouTube,3.51,45.0,8.2,4.5,6.6,5.73,2.65,0,4,0.0378463140233813,0.6466925991473267,-0.81128515782074,0.0745979156580212,0.5084415856939958,0.5026163857469861,-1.2666331434590612,Medium,High,-0.47337714764822847,38.06047870292556,Q2,-0.8184023236214188
S1737,15,Male,Instagram,4.04,50.0,7.9,1.2,6.2,4.12,3.21,1,0,0.4176231477070441,0.2953353161816798,-0.650804116447786,-1.2974770774017352,0.2587465159854653,-0.4921639833183998,-0.2064778619668218,Medium,High,-0.17617209497414055,43.78864488014569,Q2,-0.30207909129432814
